X,Y,Z,Name,description,gx_media_links,A prophecy foretold that Metis would give birth to two children,The story of Narcissus is a famous cautionary tale from Greek mythology,This unusual birth is often seen as reflecting her attributes,s how the story goes
13.2732666,-16.486803,0,The Birth of Athena,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQaQRoc_m49CmSS1xm_3lYwIPY5h079pIeVWs5IofiXZD7TYZ53VkpowRY0oNlQKRUpFoPwDtylocp6nmmPm-70v8sMXzG3Z28dFdo5RIV_PLAb_XzELazu2y_6IEuhi2b7Qkk4b-z60L9WoIhapVsojvhuFt-D4zAKEaTLWqxjbOKpmWWu1fXjMMP9L4urxtv50CL9Ku-NMctSdajmUDYxihl0SCVpP-q0X-hp-WazRkw7PnZRCQUl878bfw?authuser=0&fife=s16383,"a daughter who would be equal to her father in courage and wisdom, and a son who would eventually overthrow Zeus.",,"her wisdom inherited from Metis and Zeus, her connection to strategic thinking (born from the head), and her warrior nature (born in armor).",<br>
13.2776439,-16.4943747,0,The Birth of Athena,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQaQRoc_m49CmSS1xm_3lYwIPY5h079pIeVWs5IofiXZD7TYZ53VkpowRY0oNlQKRUpFoPwDtylocp6nmmPm-70v8sMXzG3Z28dFdo5RIV_PLAb_XzELazu2y_6IEuhi2b7Qkk4b-z60L9WoIhapVsojvhuFt-D4zAKEaTLWqxjbOKpmWWu1fXjMMP9L4urxtv50CL9Ku-NMctSdajmUDYxihl0SCVpP-q0X-hp-WazRkw7PnZRCQUl878bfw?authuser=0&fife=s16383,"a daughter who would be equal to her father in courage and wisdom, and a son who would eventually overthrow Zeus.",,"her wisdom inherited from Metis and Zeus, her connection to strategic thinking (born from the head), and her warrior nature (born in armor).",<br>
13.2823218,-16.4978312,0,The Birth of Athena,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQaQRoc_m49CmSS1xm_3lYwIPY5h079pIeVWs5IofiXZD7TYZ53VkpowRY0oNlQKRUpFoPwDtylocp6nmmPm-70v8sMXzG3Z28dFdo5RIV_PLAb_XzELazu2y_6IEuhi2b7Qkk4b-z60L9WoIhapVsojvhuFt-D4zAKEaTLWqxjbOKpmWWu1fXjMMP9L4urxtv50CL9Ku-NMctSdajmUDYxihl0SCVpP-q0X-hp-WazRkw7PnZRCQUl878bfw?authuser=0&fife=s16383,"a daughter who would be equal to her father in courage and wisdom, and a son who would eventually overthrow Zeus.",,"her wisdom inherited from Metis and Zeus, her connection to strategic thinking (born from the head), and her warrior nature (born in armor).",<br>
13.2857124,-16.5003,0,The Birth of Athena,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQaQRoc_m49CmSS1xm_3lYwIPY5h079pIeVWs5IofiXZD7TYZ53VkpowRY0oNlQKRUpFoPwDtylocp6nmmPm-70v8sMXzG3Z28dFdo5RIV_PLAb_XzELazu2y_6IEuhi2b7Qkk4b-z60L9WoIhapVsojvhuFt-D4zAKEaTLWqxjbOKpmWWu1fXjMMP9L4urxtv50CL9Ku-NMctSdajmUDYxihl0SCVpP-q0X-hp-WazRkw7PnZRCQUl878bfw?authuser=0&fife=s16383,"a daughter who would be equal to her father in courage and wisdom, and a son who would eventually overthrow Zeus.",,"her wisdom inherited from Metis and Zeus, her connection to strategic thinking (born from the head), and her warrior nature (born in armor).",<br>
13.2891454,-16.5059785,0,The Birth of Athena,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQaQRoc_m49CmSS1xm_3lYwIPY5h079pIeVWs5IofiXZD7TYZ53VkpowRY0oNlQKRUpFoPwDtylocp6nmmPm-70v8sMXzG3Z28dFdo5RIV_PLAb_XzELazu2y_6IEuhi2b7Qkk4b-z60L9WoIhapVsojvhuFt-D4zAKEaTLWqxjbOKpmWWu1fXjMMP9L4urxtv50CL9Ku-NMctSdajmUDYxihl0SCVpP-q0X-hp-WazRkw7PnZRCQUl878bfw?authuser=0&fife=s16383,"a daughter who would be equal to her father in courage and wisdom, and a son who would eventually overthrow Zeus.",,"her wisdom inherited from Metis and Zeus, her connection to strategic thinking (born from the head), and her warrior nature (born in armor).",<br>
13.298501,-16.5073774,0,The Birth of Athena,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQaQRoc_m49CmSS1xm_3lYwIPY5h079pIeVWs5IofiXZD7TYZ53VkpowRY0oNlQKRUpFoPwDtylocp6nmmPm-70v8sMXzG3Z28dFdo5RIV_PLAb_XzELazu2y_6IEuhi2b7Qkk4b-z60L9WoIhapVsojvhuFt-D4zAKEaTLWqxjbOKpmWWu1fXjMMP9L4urxtv50CL9Ku-NMctSdajmUDYxihl0SCVpP-q0X-hp-WazRkw7PnZRCQUl878bfw?authuser=0&fife=s16383,"a daughter who would be equal to her father in courage and wisdom, and a son who would eventually overthrow Zeus.",,"her wisdom inherited from Metis and Zeus, her connection to strategic thinking (born from the head), and her warrior nature (born in armor).",<br>
13.3058825,-16.5129732,0,The Birth of Athena,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQaQRoc_m49CmSS1xm_3lYwIPY5h079pIeVWs5IofiXZD7TYZ53VkpowRY0oNlQKRUpFoPwDtylocp6nmmPm-70v8sMXzG3Z28dFdo5RIV_PLAb_XzELazu2y_6IEuhi2b7Qkk4b-z60L9WoIhapVsojvhuFt-D4zAKEaTLWqxjbOKpmWWu1fXjMMP9L4urxtv50CL9Ku-NMctSdajmUDYxihl0SCVpP-q0X-hp-WazRkw7PnZRCQUl878bfw?authuser=0&fife=s16383,"a daughter who would be equal to her father in courage and wisdom, and a son who would eventually overthrow Zeus.",,"her wisdom inherited from Metis and Zeus, her connection to strategic thinking (born from the head), and her warrior nature (born in armor).",<br>
13.3154954,-16.5130555,0,The Birth of Athena,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQaQRoc_m49CmSS1xm_3lYwIPY5h079pIeVWs5IofiXZD7TYZ53VkpowRY0oNlQKRUpFoPwDtylocp6nmmPm-70v8sMXzG3Z28dFdo5RIV_PLAb_XzELazu2y_6IEuhi2b7Qkk4b-z60L9WoIhapVsojvhuFt-D4zAKEaTLWqxjbOKpmWWu1fXjMMP9L4urxtv50CL9Ku-NMctSdajmUDYxihl0SCVpP-q0X-hp-WazRkw7PnZRCQUl878bfw?authuser=0&fife=s16383,"a daughter who would be equal to her father in courage and wisdom, and a son who would eventually overthrow Zeus.",,"her wisdom inherited from Metis and Zeus, her connection to strategic thinking (born from the head), and her warrior nature (born in armor).",<br>
13.3204736,-16.5110187,0,The Birth of Athena,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQaQRoc_m49CmSS1xm_3lYwIPY5h079pIeVWs5IofiXZD7TYZ53VkpowRY0oNlQKRUpFoPwDtylocp6nmmPm-70v8sMXzG3Z28dFdo5RIV_PLAb_XzELazu2y_6IEuhi2b7Qkk4b-z60L9WoIhapVsojvhuFt-D4zAKEaTLWqxjbOKpmWWu1fXjMMP9L4urxtv50CL9Ku-NMctSdajmUDYxihl0SCVpP-q0X-hp-WazRkw7PnZRCQUl878bfw?authuser=0&fife=s16383,"a daughter who would be equal to her father in courage and wisdom, and a son who would eventually overthrow Zeus.",,"her wisdom inherited from Metis and Zeus, her connection to strategic thinking (born from the head), and her warrior nature (born in armor).",<br>
13.3223618,-16.5073361,0,The Birth of Athena,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQaQRoc_m49CmSS1xm_3lYwIPY5h079pIeVWs5IofiXZD7TYZ53VkpowRY0oNlQKRUpFoPwDtylocp6nmmPm-70v8sMXzG3Z28dFdo5RIV_PLAb_XzELazu2y_6IEuhi2b7Qkk4b-z60L9WoIhapVsojvhuFt-D4zAKEaTLWqxjbOKpmWWu1fXjMMP9L4urxtv50CL9Ku-NMctSdajmUDYxihl0SCVpP-q0X-hp-WazRkw7PnZRCQUl878bfw?authuser=0&fife=s16383,"a daughter who would be equal to her father in courage and wisdom, and a son who would eventually overthrow Zeus.",,"her wisdom inherited from Metis and Zeus, her connection to strategic thinking (born from the head), and her warrior nature (born in armor).",<br>
13.3236923,-16.5028613,0,The Birth of Athena,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQaQRoc_m49CmSS1xm_3lYwIPY5h079pIeVWs5IofiXZD7TYZ53VkpowRY0oNlQKRUpFoPwDtylocp6nmmPm-70v8sMXzG3Z28dFdo5RIV_PLAb_XzELazu2y_6IEuhi2b7Qkk4b-z60L9WoIhapVsojvhuFt-D4zAKEaTLWqxjbOKpmWWu1fXjMMP9L4urxtv50CL9Ku-NMctSdajmUDYxihl0SCVpP-q0X-hp-WazRkw7PnZRCQUl878bfw?authuser=0&fife=s16383,"a daughter who would be equal to her father in courage and wisdom, and a son who would eventually overthrow Zeus.",,"her wisdom inherited from Metis and Zeus, her connection to strategic thinking (born from the head), and her warrior nature (born in armor).",<br>
13.326396,-16.4990447,0,The Birth of Athena,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQaQRoc_m49CmSS1xm_3lYwIPY5h079pIeVWs5IofiXZD7TYZ53VkpowRY0oNlQKRUpFoPwDtylocp6nmmPm-70v8sMXzG3Z28dFdo5RIV_PLAb_XzELazu2y_6IEuhi2b7Qkk4b-z60L9WoIhapVsojvhuFt-D4zAKEaTLWqxjbOKpmWWu1fXjMMP9L4urxtv50CL9Ku-NMctSdajmUDYxihl0SCVpP-q0X-hp-WazRkw7PnZRCQUl878bfw?authuser=0&fife=s16383,"a daughter who would be equal to her father in courage and wisdom, and a son who would eventually overthrow Zeus.",,"her wisdom inherited from Metis and Zeus, her connection to strategic thinking (born from the head), and her warrior nature (born in armor).",<br>
13.3277266,-16.4921006,0,The Birth of Athena,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQaQRoc_m49CmSS1xm_3lYwIPY5h079pIeVWs5IofiXZD7TYZ53VkpowRY0oNlQKRUpFoPwDtylocp6nmmPm-70v8sMXzG3Z28dFdo5RIV_PLAb_XzELazu2y_6IEuhi2b7Qkk4b-z60L9WoIhapVsojvhuFt-D4zAKEaTLWqxjbOKpmWWu1fXjMMP9L4urxtv50CL9Ku-NMctSdajmUDYxihl0SCVpP-q0X-hp-WazRkw7PnZRCQUl878bfw?authuser=0&fife=s16383,"a daughter who would be equal to her father in courage and wisdom, and a son who would eventually overthrow Zeus.",,"her wisdom inherited from Metis and Zeus, her connection to strategic thinking (born from the head), and her warrior nature (born in armor).",<br>
13.3294221,-16.4848423,0,The Birth of Athena,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQaQRoc_m49CmSS1xm_3lYwIPY5h079pIeVWs5IofiXZD7TYZ53VkpowRY0oNlQKRUpFoPwDtylocp6nmmPm-70v8sMXzG3Z28dFdo5RIV_PLAb_XzELazu2y_6IEuhi2b7Qkk4b-z60L9WoIhapVsojvhuFt-D4zAKEaTLWqxjbOKpmWWu1fXjMMP9L4urxtv50CL9Ku-NMctSdajmUDYxihl0SCVpP-q0X-hp-WazRkw7PnZRCQUl878bfw?authuser=0&fife=s16383,"a daughter who would be equal to her father in courage and wisdom, and a son who would eventually overthrow Zeus.",,"her wisdom inherited from Metis and Zeus, her connection to strategic thinking (born from the head), and her warrior nature (born in armor).",<br>
13.3311865,-16.4842965,0,The Birth of Athena,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQaQRoc_m49CmSS1xm_3lYwIPY5h079pIeVWs5IofiXZD7TYZ53VkpowRY0oNlQKRUpFoPwDtylocp6nmmPm-70v8sMXzG3Z28dFdo5RIV_PLAb_XzELazu2y_6IEuhi2b7Qkk4b-z60L9WoIhapVsojvhuFt-D4zAKEaTLWqxjbOKpmWWu1fXjMMP9L4urxtv50CL9Ku-NMctSdajmUDYxihl0SCVpP-q0X-hp-WazRkw7PnZRCQUl878bfw?authuser=0&fife=s16383,"a daughter who would be equal to her father in courage and wisdom, and a son who would eventually overthrow Zeus.",,"her wisdom inherited from Metis and Zeus, her connection to strategic thinking (born from the head), and her warrior nature (born in armor).",<br>
13.3326616,-16.4838401,0,The Birth of Athena,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQaQRoc_m49CmSS1xm_3lYwIPY5h079pIeVWs5IofiXZD7TYZ53VkpowRY0oNlQKRUpFoPwDtylocp6nmmPm-70v8sMXzG3Z28dFdo5RIV_PLAb_XzELazu2y_6IEuhi2b7Qkk4b-z60L9WoIhapVsojvhuFt-D4zAKEaTLWqxjbOKpmWWu1fXjMMP9L4urxtv50CL9Ku-NMctSdajmUDYxihl0SCVpP-q0X-hp-WazRkw7PnZRCQUl878bfw?authuser=0&fife=s16383,"a daughter who would be equal to her father in courage and wisdom, and a son who would eventually overthrow Zeus.",,"her wisdom inherited from Metis and Zeus, her connection to strategic thinking (born from the head), and her warrior nature (born in armor).",<br>
13.3311918,-16.484251,0,The Birth of Athena,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQaQRoc_m49CmSS1xm_3lYwIPY5h079pIeVWs5IofiXZD7TYZ53VkpowRY0oNlQKRUpFoPwDtylocp6nmmPm-70v8sMXzG3Z28dFdo5RIV_PLAb_XzELazu2y_6IEuhi2b7Qkk4b-z60L9WoIhapVsojvhuFt-D4zAKEaTLWqxjbOKpmWWu1fXjMMP9L4urxtv50CL9Ku-NMctSdajmUDYxihl0SCVpP-q0X-hp-WazRkw7PnZRCQUl878bfw?authuser=0&fife=s16383,"a daughter who would be equal to her father in courage and wisdom, and a son who would eventually overthrow Zeus.",,"her wisdom inherited from Metis and Zeus, her connection to strategic thinking (born from the head), and her warrior nature (born in armor).",<br>
13.3311865,-16.4842965,0,The Birth of Athena,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQaQRoc_m49CmSS1xm_3lYwIPY5h079pIeVWs5IofiXZD7TYZ53VkpowRY0oNlQKRUpFoPwDtylocp6nmmPm-70v8sMXzG3Z28dFdo5RIV_PLAb_XzELazu2y_6IEuhi2b7Qkk4b-z60L9WoIhapVsojvhuFt-D4zAKEaTLWqxjbOKpmWWu1fXjMMP9L4urxtv50CL9Ku-NMctSdajmUDYxihl0SCVpP-q0X-hp-WazRkw7PnZRCQUl878bfw?authuser=0&fife=s16383,"a daughter who would be equal to her father in courage and wisdom, and a son who would eventually overthrow Zeus.",,"her wisdom inherited from Metis and Zeus, her connection to strategic thinking (born from the head), and her warrior nature (born in armor).",<br>
13.3326616,-16.4838401,0,The Birth of Athena,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQaQRoc_m49CmSS1xm_3lYwIPY5h079pIeVWs5IofiXZD7TYZ53VkpowRY0oNlQKRUpFoPwDtylocp6nmmPm-70v8sMXzG3Z28dFdo5RIV_PLAb_XzELazu2y_6IEuhi2b7Qkk4b-z60L9WoIhapVsojvhuFt-D4zAKEaTLWqxjbOKpmWWu1fXjMMP9L4urxtv50CL9Ku-NMctSdajmUDYxihl0SCVpP-q0X-hp-WazRkw7PnZRCQUl878bfw?authuser=0&fife=s16383,"a daughter who would be equal to her father in courage and wisdom, and a son who would eventually overthrow Zeus.",,"her wisdom inherited from Metis and Zeus, her connection to strategic thinking (born from the head), and her warrior nature (born in armor).",<br>
56.2299593,41.0469879,0,Prometheus  Making Man of Clay,,,,,,
56.2320193,41.0368891,0,Prometheus  Making Man of Clay,,,,,,
56.2364825,41.0257527,0,Prometheus  Making Man of Clay,,,,,,
56.252962,41.0262707,0,Prometheus  Making Man of Clay,,,,,,
56.2591418,41.0322275,0,Prometheus  Making Man of Clay,,,,,,
56.2684115,41.0301556,0,Prometheus  Making Man of Clay,,,,,,
56.2752779,41.0381839,0,Prometheus  Making Man of Clay,,,,,,
56.2835177,41.042586,0,Prometheus  Making Man of Clay,,,,,,
56.2907275,41.0477646,0,Prometheus  Making Man of Clay,,,,,,
56.2986239,41.0454343,0,Prometheus  Making Man of Clay,,,,,,
56.3089236,41.0475057,0,Prometheus  Making Man of Clay,,,,,,
56.3120135,41.055014,0,Prometheus  Making Man of Clay,,,,,,
56.3106402,41.0643335,0,Prometheus  Making Man of Clay,,,,,,
56.3075503,41.0671809,0,Prometheus  Making Man of Clay,,,,,,
56.2999972,41.0720987,0,Prometheus  Making Man of Clay,,,,,,
56.2927874,41.0801218,0,Prometheus  Making Man of Clay,,,,,,
56.2907275,41.0847799,0,Prometheus  Making Man of Clay,,,,,,
56.2824877,41.089179,0,Prometheus  Making Man of Clay,,,,,,
56.2697848,41.0855563,0,Prometheus  Making Man of Clay,,,,,,
56.2629183,41.0803806,0,Prometheus  Making Man of Clay,,,,,,
56.2629183,41.0752046,0,Prometheus  Making Man of Clay,,,,,,
56.2574252,41.0708046,0,Prometheus  Making Man of Clay,,,,,,
56.2471255,41.0627803,0,Prometheus  Making Man of Clay,,,,,,
56.2430056,41.0570851,0,Prometheus  Making Man of Clay,,,,,,
56.2460955,41.0488003,0,Prometheus  Making Man of Clay,,,,,,
56.2426623,41.0459522,0,Prometheus  Making Man of Clay,,,,,,
56.2299593,41.0469879,0,Prometheus  Making Man of Clay,,,,,,
66.0840507,26.001206,0,Ouroboros,,,,,,
66.0789009,26.0016689,0,Ouroboros,,,,,,
66.0798621,26.0014385,0,Ouroboros,,,,,,
66.0701462,26.0019775,0,Ouroboros,,,,,,
66.0631081,26.0029033,0,Ouroboros,,,,,,
66.0548683,26.0036746,0,Ouroboros,,,,,,
66.045942,26.0056803,0,Ouroboros,,,,,,
66.0378739,26.0087659,0,Ouroboros,,,,,,
66.032724,26.0143197,0,Ouroboros,,,,,,
66.0407921,26.0317509,0,Ouroboros,,,,,,
66.045427,26.0422392,0,Ouroboros,,,,,,
66.0510918,26.0565819,0,Ouroboros,,,,,,
66.0543534,26.0658344,0,Ouroboros,,,,,,
66.0552921,26.0703446,0,Ouroboros,,,,,,
66.0566171,26.073043,0,Ouroboros,,,,,,
66.0559466,26.0732936,0,Ouroboros,,,,,,
66.055276,26.0736984,0,Ouroboros,,,,,,
66.0561129,26.0747681,0,Ouroboros,,,,,,
66.0555335,26.0755679,0,Ouroboros,,,,,,
66.0544124,26.0764328,0,Ouroboros,,,,,,
66.0534199,26.077105,0,Ouroboros,,,,,,
66.0524007,26.0773893,0,Ouroboros,,,,,,
66.0517946,26.0775893,0,Ouroboros,,,,,,
66.0523069,26.0785758,0,Ouroboros,,,,,,
66.0480127,26.0804874,0,Ouroboros,,,,,,
66.0442092,26.0797045,0,Ouroboros,,,,,,
66.0407492,26.0778422,0,Ouroboros,,,,,,
66.0382601,26.0767436,0,Ouroboros,,,,,,
66.0364577,26.0758185,0,Ouroboros,,,,,,
66.0358139,26.0755102,0,Ouroboros,,,,,,
66.0357281,26.0750091,0,Ouroboros,,,,,,
66.0317799,26.0726191,0,Ouroboros,,,,,,
66.024656,26.0663741,0,Ouroboros,,,,,,
66.0239693,26.0664512,0,Ouroboros,,,,,,
66.0184761,26.0653718,0,Ouroboros,,,,,,
66.0100647,26.0598204,0,Ouroboros,,,,,,
66.0033699,26.0534976,0,Ouroboros,,,,,,
65.9987351,26.0440899,0,Ouroboros,,,,,,
65.9982201,26.0366866,0,Ouroboros,,,,,,
65.9982201,26.0300541,0,Ouroboros,,,,,,
65.9942719,26.0237298,0,Ouroboros,,,,,,
65.9831139,26.0141654,0,Ouroboros,,,,,,
65.9707543,26.0076859,0,Ouroboros,,,,,,
65.9494683,25.9933372,0,Ouroboros,,,,,,
65.9171959,25.9822273,0,Ouroboros,,,,,,
65.8911034,25.9735855,0,Ouroboros,,,,,,
65.8581444,25.9717336,0,Ouroboros,,,,,,
65.8327385,25.9760547,0,Ouroboros,,,,,,
65.8141991,26.0013604,0,Ouroboros,,,,,,
65.8141991,26.0322136,0,Ouroboros,,,,,,
65.8190056,26.0544229,0,Ouroboros,,,,,,
65.8286186,26.0846455,0,Ouroboros,,,,,,
65.839605,26.108078,0,Ouroboros,,,,,,
65.8547112,26.1333552,0,Ouroboros,,,,,,
65.8842369,26.1617085,0,Ouroboros,,,,,,
65.9316155,26.1808123,0,Ouroboros,,,,,,
65.9783074,26.1980646,0,Ouroboros,,,,,,
66.0277458,26.200529,0,Ouroboros,,,,,,
66.0840508,26.1900549,0,Ouroboros,,,,,,
66.1225029,26.1672551,0,Ouroboros,,,,,,
66.1382958,26.1216421,0,Ouroboros,,,,,,
66.141729,26.0815619,0,Ouroboros,,,,,,
66.120443,26.0513386,0,Ouroboros,,,,,,
66.0854241,26.0285116,0,Ouroboros,,,,,,
66.0558983,26.0229585,0,Ouroboros,,,,,,
66.044912,26.0272776,0,Ouroboros,,,,,,
66.0407921,26.016788,0,Ouroboros,,,,,,
66.0552117,26.009383,0,Ouroboros,,,,,,
66.0792443,26.0130856,0,Ouroboros,,,,,,
66.1060234,26.0174051,0,Ouroboros,,,,,,
66.1389824,26.0334476,0,Ouroboros,,,,,,
66.1568352,26.0544229,0,Ouroboros,,,,,,
66.1654166,26.0769345,0,Ouroboros,,,,,,
66.1698815,26.1037618,0,Ouroboros,,,,,,
66.1671349,26.1419852,0,Ouroboros,,,,,,
66.1612996,26.1635557,0,Ouroboros,,,,,,
66.153402,26.1845094,0,Ouroboros,,,,,,
66.135552,26.2033011,0,Ouroboros,,,,,,
66.1122032,26.2190104,0,Ouroboros,,,,,,
66.0799309,26.2350252,0,Ouroboros,,,,,,
66.0483468,26.2470382,0,Ouroboros,,,,,,
66.0098931,26.2498062,0,Ouroboros,,,,,,
65.9704109,26.2498092,0,Ouroboros,,,,,,
65.9384819,26.2436477,0,Ouroboros,,,,,,
65.882177,26.2270181,0,Ouroboros,,,,,,
65.8368584,26.2073059,0,Ouroboros,,,,,,
65.8121391,26.1894388,0,Ouroboros,,,,,,
65.7819267,26.154929,0,Ouroboros,,,,,,
65.764074,26.1222586,0,Ouroboros,,,,,,
65.7592674,26.0809452,0,Ouroboros,,,,,,
65.7530876,26.0285116,0,Ouroboros,,,,,,
65.7613274,25.98161,0,Ouroboros,,,,,,
65.7805535,25.9519783,0,Ouroboros,,,,,,
65.8231255,25.9285146,0,Ouroboros,,,,,,
65.8663841,25.9285146,0,Ouroboros,,,,,,
65.913076,25.9340722,0,Ouroboros,,,,,,
65.9583946,25.9488913,0,Ouroboros,,,,,,
65.9872338,25.9674124,0,Ouroboros,,,,,,
66.023626,25.9902512,0,Ouroboros,,,,,,
66.0359856,25.9914856,0,Ouroboros,,,,,,
66.0627647,25.9888625,0,Ouroboros,,,,,,
66.0723778,25.9897883,0,Ouroboros,,,,,,
66.0776993,25.9922571,0,Ouroboros,,,,,,
66.0840507,26.001206,0,Ouroboros,,,,,,
66.0840507,26.001206,0,Ouroboros,,,,,,
66.0798621,26.0014385,0,Ouroboros,,,,,,
66.0814758,26.0010518,0,Ouroboros,,,,,,
66.0840507,26.001206,0,Ouroboros,,,,,,
66.0571544,26.0728837,0,Winged Nike,,,,,,
66.0572164,26.0729764,0,Winged Nike,,,,,,
66.0571037,26.0732318,0,Winged Nike,,,,,,
66.0571544,26.0728837,0,Winged Nike,,,,,,
66.0571544,26.0728837,0,Winged Nike,,,,,,
66.0570393,26.0727114,0,Winged Nike,,,,,,
66.0564814,26.0718633,0,Winged Nike,,,,,,
66.0555373,26.0698588,0,Winged Nike,,,,,,
66.0547541,26.0674639,0,Winged Nike,,,,,,
66.055902,26.0673434,0,Winged Nike,,,,,,
66.0574684,26.0673337,0,Winged Nike,,,,,,
66.0590563,26.0660423,0,Winged Nike,,,,,,
66.0601863,26.0645419,0,Winged Nike,,,,,,
66.0612253,26.0642223,0,Winged Nike,,,,,,
66.0622643,26.0641726,0,Winged Nike,,,,,,
66.0650231,26.0652588,0,Winged Nike,,,,,,
66.0665312,26.0662837,0,Winged Nike,,,,,,
66.0672194,26.0668773,0,Winged Nike,,,,,,
66.0674355,26.0673938,0,Winged Nike,,,,,,
66.0682194,26.0696855,0,Winged Nike,,,,,,
66.0673883,26.0695014,0,Winged Nike,,,,,,
66.0670937,26.0686812,0,Winged Nike,,,,,,
66.065013,26.0681685,0,Winged Nike,,,,,,
66.0629538,26.0681375,0,Winged Nike,,,,,,
66.0629953,26.0686801,0,Winged Nike,,,,,,
66.0618565,26.0694154,0,Winged Nike,,,,,,
66.0611377,26.0701093,0,Winged Nike,,,,,,
66.06073,26.0708417,0,Winged Nike,,,,,,
66.0604296,26.07142,0,Winged Nike,,,,,,
66.0597001,26.0721138,0,Winged Nike,,,,,,
66.0596143,26.0726342,0,Winged Nike,,,,,,
66.0597966,26.0732703,0,Winged Nike,,,,,,
66.059979,26.0741954,0,Winged Nike,,,,,,
66.0602687,26.0745038,0,Winged Nike,,,,,,
66.0605584,26.0745809,0,Winged Nike,,,,,,
66.0608266,26.0745182,0,Winged Nike,,,,,,
66.061127,26.0746532,0,Winged Nike,,,,,,
66.0617761,26.0749374,0,Winged Nike,,,,,,
66.0621355,26.0751688,0,Winged Nike,,,,,,
66.0623608,26.075429,0,Winged Nike,,,,,,
66.0626076,26.0758916,0,Winged Nike,,,,,,
66.0628758,26.0766432,0,Winged Nike,,,,,,
66.0636054,26.0779104,0,Winged Nike,,,,,,
66.0635557,26.0780586,0,Winged Nike,,,,,,
66.0633988,26.0779177,0,Winged Nike,,,,,,
66.0632299,26.0778093,0,Winged Nike,,,,,,
66.0630152,26.077655,0,Winged Nike,,,,,,
66.0623554,26.0773418,0,Winged Nike,,,,,,
66.0616312,26.0768938,0,Winged Nike,,,,,,
66.0608588,26.0767203,0,Winged Nike,,,,,,
66.0600434,26.0767396,0,Winged Nike,,,,,,
66.0593782,26.0766239,0,Winged Nike,,,,,,
66.0587988,26.0767781,0,Winged Nike,,,,,,
66.0579835,26.0774912,0,Winged Nike,,,,,,
66.0575972,26.0784163,0,Winged Nike,,,,,,
66.0571037,26.0788403,0,Winged Nike,,,,,,
66.0562883,26.0787632,0,Winged Nike,,,,,,
66.0556016,26.0789174,0,Winged Nike,,,,,,
66.0551296,26.0786862,0,Winged Nike,,,,,,
66.0540352,26.0784163,0,Winged Nike,,,,,,
66.0531984,26.0782621,0,Winged Nike,,,,,,
66.0528835,26.0780879,0,Winged Nike,,,,,,
66.0536705,26.0777996,0,Winged Nike,,,,,,
66.0541854,26.0775298,0,Winged Nike,,,,,,
66.0549579,26.0769901,0,Winged Nike,,,,,,
66.0556445,26.0761421,0,Winged Nike,,,,,,
66.0567174,26.0756217,0,Winged Nike,,,,,,
66.0577045,26.0752362,0,Winged Nike,,,,,,
66.0577474,26.0748893,0,Winged Nike,,,,,,
66.0575543,26.0750049,0,Winged Nike,,,,,,
66.0571574,26.0752338,0,Winged Nike,,,,,,
66.0568274,26.0752278,0,Winged Nike,,,,,,
66.0563956,26.0752989,0,Winged Nike,,,,,,
66.056122,26.07507,0,Winged Nike,,,,,,
66.0560951,26.0749375,0,Winged Nike,,,,,,
66.0562105,26.0747158,0,Winged Nike,,,,,,
66.0559985,26.0745713,0,Winged Nike,,,,,,
66.0557519,26.0742775,0,Winged Nike,,,,,,
66.0557465,26.0740943,0,Winged Nike,,,,,,
66.0556499,26.0738846,0,Winged Nike,,,,,,
66.0554139,26.0736847,0,Winged Nike,,,,,,
66.0558806,26.0733836,0,Winged Nike,,,,,,
66.0563527,26.0733872,0,Winged Nike,,,,,,
66.0566101,26.0733041,0,Winged Nike,,,,,,
66.0571037,26.0732318,0,Winged Nike,,,,,,
66.057254,26.0730029,0,Winged Nike,,,,,,
66.0571546,26.0728824,0,Winged Nike,,,,,,
66.0571544,26.0728837,0,Winged Nike,,,,,,
7.1331297,41.3204162,0,Venus de Mediterranean,"The sea goddess Amphitrite, wife of Poseidon ",,,,,
7.1798419,41.340992,0,Venus de Mediterranean,"The sea goddess Amphitrite, wife of Poseidon ",,,,,
